UID,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,buy
UID23261,41,technician,married,secondary,no,201,no,yes,cellular,14,jul,53,8,-1,0,unknown,0
UID23262,35,management,married,tertiary,no,1650,no,no,cellular,8,aug,885,5,-1,0,unknown,0
UID23263,28,entrepreneur,single,secondary,no,1734,yes,no,unknown,3,jun,161,3,-1,0,unknown,0
UID23264,51,services,married,secondary,no,53,yes,no,unknown,26,may,140,2,-1,0,unknown,0
UID23265,32,blue-collar,single,secondary,no,-84,yes,no,cellular,11,may,426,1,-1,0,unknown,0
UID23266,44,admin.,married,secondary,no,5181,yes,yes,cellular,31,jul,18,7,-1,0,unknown,0
UID23267,49,blue-collar,married,secondary,no,-581,yes,no,unknown,3,jun,123,5,-1,0,unknown,0
UID23268,35,management,single,tertiary,no,704,no,no,cellular,21,apr,164,1,-1,0,unknown,1
UID23269,56,retired,divorced,secondary,no,1886,yes,no,cellular,19,nov,682,1,-1,0,unknown,0
UID23270,35,blue-collar,married,primary,no,298,yes,no,cellular,13,may,135,2,370,2,failure,0
UID23271,40,self-employed,married,tertiary,no,13669,no,no,cellular,14,apr,255,7,-1,0,unknown,0
UID23272,36,blue-collar,single,secondary,no,284,no,no,unknown,9,jun,114,1,-1,0,unknown,0
UID23273,31,technician,single,secondary,no,5,no,no,cellular,22,aug,121,2,-1,0,unknown,0
UID23274,46,blue-collar,married,primary,no,1085,yes,yes,cellular,15,may,523,2,353,58,other,1
UID23275,25,management,single,tertiary,no,436,no,no,cellular,30,apr,132,2,-1,0,unknown,0
UID23276,60,retired,married,tertiary,no,0,yes,no,unknown,13,may,34,4,-1,0,unknown,0
UID23277,38,blue-collar,single,unknown,no,1146,yes,no,unknown,16,may,84,1,-1,0,unknown,0
UID23278,49,management,married,tertiary,no,-151,yes,no,unknown,29,may,119,2,-1,0,unknown,0
UID23279,60,retired,married,tertiary,no,1766,no,no,cellular,5,aug,344,1,-1,0,unknown,0
UID23280,43,services,married,secondary,no,3409,yes,no,cellular,13,may,172,1,-1,0,unknown,0
UID23281,49,entrepreneur,married,secondary,no,27,no,no,unknown,17,jun,131,6,-1,0,unknown,0
UID23282,67,retired,married,unknown,no,6320,no,no,telephone,19,aug,578,2,-1,0,unknown,0
UID23283,47,blue-collar,married,secondary,no,410,yes,yes,cellular,17,nov,179,1,-1,0,unknown,0
UID23284,40,admin.,married,secondary,no,1535,yes,no,unknown,14,may,704,1,-1,0,unknown,1
UID23285,45,technician,married,secondary,no,0,no,no,telephone,13,aug,99,1,-1,0,unknown,0
UID23286,43,technician,single,unknown,no,572,no,no,cellular,17,nov,80,2,-1,0,unknown,0
UID23287,29,admin.,married,tertiary,no,167,yes,yes,cellular,13,oct,357,2,237,2,failure,0
UID23288,48,services,single,secondary,no,3778,yes,no,unknown,3,jun,46,6,-1,0,unknown,0
UID23289,38,self-employed,married,secondary,no,854,yes,yes,cellular,28,dec,112,2,-1,0,unknown,0
UID23290,36,admin.,single,secondary,no,119,no,no,cellular,2,jun,93,2,-1,0,unknown,0
UID23291,45,management,divorced,tertiary,no,0,no,no,cellular,26,aug,392,2,-1,0,unknown,0
UID23292,40,technician,married,secondary,no,529,no,yes,cellular,28,jan,596,1,-1,0,unknown,0
UID23293,35,technician,married,secondary,no,0,no,no,cellular,11,jul,271,2,-1,0,unknown,0
UID23294,45,blue-collar,married,secondary,no,-96,no,no,cellular,28,jan,517,2,-1,0,unknown,0
UID23295,57,blue-collar,married,unknown,no,4148,no,no,unknown,18,jun,340,3,-1,0,unknown,0
UID23296,31,management,single,tertiary,no,816,yes,no,cellular,26,may,302,1,40,1,failure,0
UID23297,50,management,divorced,secondary,no,2,no,no,cellular,19,nov,208,1,-1,0,unknown,0
UID23298,29,admin.,married,secondary,no,1634,yes,no,unknown,4,jun,402,2,-1,0,unknown,0
UID23299,42,management,married,secondary,no,0,no,no,cellular,30,jul,458,3,-1,0,unknown,0
UID23300,33,management,married,secondary,no,4040,yes,no,cellular,20,apr,132,2,-1,0,unknown,0
UID23301,42,unemployed,divorced,secondary,no,1713,yes,no,unknown,30,may,855,2,-1,0,unknown,1
UID23302,36,technician,single,secondary,no,0,no,no,cellular,28,aug,8,13,-1,0,unknown,0
UID23303,59,housemaid,married,primary,no,5501,no,no,unknown,9,jun,172,4,-1,0,unknown,0
UID23304,27,services,single,secondary,no,0,yes,no,cellular,31,jul,35,6,-1,0,unknown,0
UID23305,23,student,single,secondary,no,2412,yes,no,cellular,11,may,239,5,367,2,failure,0
UID23306,36,management,married,tertiary,no,4359,no,no,cellular,31,jul,74,6,-1,0,unknown,0
UID23307,56,management,divorced,tertiary,no,505,no,no,cellular,9,feb,108,2,199,3,other,0
UID23308,54,technician,married,secondary,no,230,no,yes,cellular,21,nov,401,1,100,2,failure,0
UID23309,33,blue-collar,single,tertiary,no,350,yes,no,cellular,6,feb,148,7,227,5,failure,0
UID23310,53,management,married,tertiary,no,241,yes,no,cellular,19,nov,137,1,-1,0,unknown,0
UID23311,52,management,divorced,secondary,no,-607,yes,no,cellular,13,may,449,6,-1,0,unknown,0
UID23312,28,technician,married,secondary,no,7102,yes,no,cellular,20,apr,156,3,325,9,failure,0
UID23313,36,blue-collar,married,secondary,no,142,yes,no,cellular,17,apr,251,1,-1,0,unknown,0
UID23314,45,services,married,secondary,no,692,yes,no,unknown,28,may,506,2,-1,0,unknown,0
UID23315,31,management,single,tertiary,no,155,yes,no,cellular,5,aug,291,1,-1,0,unknown,0
UID23316,29,admin.,single,secondary,no,-349,yes,no,cellular,15,may,233,4,-1,0,unknown,0
UID23317,51,blue-collar,married,secondary,no,707,yes,no,telephone,13,may,97,5,-1,0,unknown,0
UID23318,54,admin.,married,secondary,no,0,no,no,cellular,22,oct,391,2,-1,0,unknown,0
UID23319,45,housemaid,married,tertiary,no,143,no,no,unknown,18,jun,83,1,-1,0,unknown,0
UID23320,32,management,married,tertiary,no,141,no,no,cellular,2,feb,64,2,-1,0,unknown,0
UID23321,40,self-employed,married,secondary,yes,-754,yes,yes,unknown,3,jun,941,3,-1,0,unknown,1
UID23322,39,technician,married,tertiary,no,108,no,no,cellular,28,may,589,3,28,2,other,0
UID23323,45,services,married,primary,no,116,yes,no,unknown,11,jun,287,3,-1,0,unknown,0
UID23324,46,technician,married,tertiary,no,405,no,no,cellular,11,aug,138,3,-1,0,unknown,0
UID23325,33,student,single,tertiary,no,4,yes,no,cellular,18,nov,203,2,-1,0,unknown,0
UID23326,44,technician,married,secondary,no,78,yes,no,cellular,7,may,122,1,357,1,failure,0
UID23327,46,unemployed,married,secondary,no,931,no,no,cellular,29,jul,156,5,-1,0,unknown,0
UID23328,32,blue-collar,married,primary,no,651,yes,no,cellular,4,feb,628,2,267,2,failure,0
UID23329,47,blue-collar,married,secondary,no,310,no,no,cellular,19,nov,353,2,-1,0,unknown,0
UID23330,31,self-employed,single,tertiary,no,1536,yes,no,cellular,13,may,388,1,-1,0,unknown,0
UID23331,39,technician,married,secondary,no,355,no,no,cellular,25,jul,132,1,-1,0,unknown,0
UID23332,36,technician,married,secondary,no,-257,no,no,cellular,8,jul,24,26,-1,0,unknown,0
UID23333,57,management,married,tertiary,no,337,no,no,cellular,5,feb,59,2,-1,0,unknown,0
UID23334,35,unemployed,single,tertiary,no,154,no,no,cellular,29,jul,200,4,181,2,failure,1
UID23335,57,blue-collar,married,primary,no,2892,yes,no,unknown,4,jun,235,5,-1,0,unknown,0
UID23336,43,retired,married,primary,no,222,no,no,cellular,24,jul,203,2,-1,0,unknown,0
UID23337,22,services,single,secondary,no,395,yes,no,unknown,13,may,70,1,-1,0,unknown,0
UID23338,29,services,married,secondary,no,1432,no,no,cellular,22,jul,728,8,-1,0,unknown,0
UID23339,47,self-employed,married,primary,no,3363,no,no,cellular,5,may,382,1,-1,0,unknown,0
UID23340,31,self-employed,married,tertiary,no,81,yes,no,cellular,16,jul,57,8,-1,0,unknown,0
UID23341,31,management,single,tertiary,no,357,yes,no,unknown,23,may,77,3,-1,0,unknown,0
UID23342,54,blue-collar,divorced,primary,no,2227,yes,no,unknown,2,jun,45,3,-1,0,unknown,0
UID23343,61,unknown,married,tertiary,no,50,no,no,unknown,19,jun,216,2,-1,0,unknown,0
UID23344,52,management,married,tertiary,no,4173,no,yes,cellular,21,nov,159,2,-1,0,unknown,0
UID23345,32,management,single,tertiary,no,406,no,no,unknown,29,may,35,24,-1,0,unknown,0
UID23346,23,services,single,secondary,no,567,yes,yes,cellular,15,may,358,1,-1,0,unknown,0
UID23347,31,admin.,married,secondary,no,297,yes,no,cellular,16,apr,357,2,-1,0,unknown,0
UID23348,34,blue-collar,married,primary,no,654,no,no,cellular,25,jul,152,1,-1,0,unknown,0
UID23349,53,services,married,primary,no,6,no,no,cellular,22,aug,80,2,-1,0,unknown,0
UID23350,27,technician,married,secondary,no,512,yes,no,unknown,19,may,128,1,-1,0,unknown,0
UID23351,44,management,married,secondary,no,38,yes,no,unknown,15,may,152,2,-1,0,unknown,0
UID23352,44,housemaid,married,primary,no,26,yes,no,cellular,23,jul,952,2,-1,0,unknown,0
UID23353,57,housemaid,married,primary,no,571,no,no,cellular,26,mar,181,2,-1,0,unknown,0
UID23354,42,blue-collar,married,primary,no,201,yes,no,cellular,11,aug,265,1,103,3,success,1
UID23355,30,technician,single,secondary,no,4684,yes,no,cellular,30,apr,268,3,-1,0,unknown,1
UID23356,44,technician,married,secondary,no,1,no,yes,unknown,2,jul,108,3,-1,0,unknown,0
UID23357,41,admin.,single,secondary,no,748,no,no,telephone,21,nov,94,7,130,3,other,0
UID23358,58,unknown,married,unknown,no,1547,no,no,telephone,5,aug,1186,4,-1,0,unknown,1
UID23359,35,self-employed,married,tertiary,no,980,no,no,cellular,2,aug,428,2,336,6,failure,0
UID23360,33,self-employed,married,secondary,no,215,yes,no,cellular,29,jul,543,12,-1,0,unknown,0
UID23361,36,blue-collar,married,secondary,no,779,yes,no,cellular,14,may,172,1,-1,0,unknown,0
UID23362,43,technician,single,unknown,no,11115,no,no,cellular,23,apr,291,1,182,3,success,1
UID23363,41,management,single,tertiary,no,260,no,no,cellular,4,aug,149,1,-1,0,unknown,0
UID23364,26,technician,single,tertiary,no,1216,yes,no,cellular,16,apr,472,2,-1,0,unknown,0
UID23365,47,admin.,married,secondary,no,290,yes,no,cellular,22,jul,1352,2,-1,0,unknown,1
UID23366,26,blue-collar,single,secondary,no,123,no,yes,cellular,7,jul,209,1,-1,0,unknown,0
UID23367,37,housemaid,married,primary,no,166,yes,no,cellular,10,jul,151,1,-1,0,unknown,0
UID23368,34,technician,single,secondary,no,2683,no,no,cellular,28,jul,73,2,-1,0,unknown,0
UID23369,49,self-employed,married,tertiary,no,2199,yes,no,unknown,13,may,98,1,-1,0,unknown,0
UID23370,26,management,single,tertiary,no,1284,yes,no,unknown,21,may,97,8,-1,0,unknown,0
UID23371,33,technician,married,tertiary,no,75,no,no,cellular,21,jul,204,4,-1,0,unknown,0
UID23372,32,self-employed,married,tertiary,no,312,yes,no,unknown,9,may,262,2,-1,0,unknown,0
UID23373,31,management,single,secondary,no,202,yes,no,cellular,8,jul,167,1,62,1,failure,1
UID23374,59,entrepreneur,divorced,secondary,no,901,yes,no,unknown,5,may,73,3,-1,0,unknown,0
UID23375,73,retired,married,tertiary,no,2575,no,no,cellular,17,aug,152,1,-1,0,unknown,0
UID23376,31,blue-collar,married,secondary,no,-596,yes,no,cellular,21,jul,147,1,-1,0,unknown,0
UID23377,48,management,married,tertiary,no,732,no,no,cellular,14,aug,157,2,-1,0,unknown,0
UID23378,39,management,married,tertiary,no,2450,no,no,cellular,20,nov,382,2,-1,0,unknown,0
UID23379,27,blue-collar,single,secondary,no,148,no,no,cellular,22,jul,203,1,-1,0,unknown,0
UID23380,41,blue-collar,married,unknown,no,402,yes,no,cellular,15,jul,368,2,-1,0,unknown,0
UID23381,35,technician,divorced,secondary,no,0,no,no,unknown,21,may,162,1,-1,0,unknown,0
UID23382,26,self-employed,single,tertiary,no,50,no,no,cellular,30,jul,160,4,-1,0,unknown,0
UID23383,34,blue-collar,married,secondary,no,470,yes,yes,cellular,20,apr,217,1,-1,0,unknown,0
UID23384,37,management,divorced,tertiary,no,1170,yes,yes,cellular,18,may,106,1,-1,0,unknown,0
UID23385,23,student,single,secondary,no,1234,no,no,cellular,15,feb,379,1,91,1,success,1
UID23386,38,services,married,secondary,no,208,yes,no,unknown,7,may,800,1,-1,0,unknown,0
UID23387,52,management,married,unknown,no,1708,no,no,telephone,23,jun,193,1,145,3,failure,0
UID23388,34,admin.,married,tertiary,no,899,yes,no,unknown,12,nov,114,1,170,3,failure,1
UID23389,33,technician,single,secondary,no,-479,no,no,cellular,7,aug,235,1,-1,0,unknown,0
UID23390,50,services,married,secondary,no,2362,yes,yes,cellular,23,jul,59,4,-1,0,unknown,0
UID23391,44,blue-collar,divorced,secondary,no,427,yes,no,cellular,18,jul,151,1,-1,0,unknown,0
UID23392,32,admin.,single,secondary,no,458,no,yes,cellular,23,jul,125,2,-1,0,unknown,0
UID23393,52,services,divorced,secondary,no,1527,no,yes,cellular,20,nov,276,1,122,1,other,0
UID23394,52,housemaid,married,secondary,no,3923,yes,no,unknown,14,may,942,3,-1,0,unknown,1
UID23395,43,blue-collar,married,primary,no,953,yes,no,unknown,19,may,135,1,-1,0,unknown,0
UID23396,36,management,married,tertiary,no,953,yes,yes,telephone,4,may,354,2,335,3,other,0
UID23397,40,technician,married,tertiary,yes,-2827,yes,yes,cellular,31,jul,843,1,-1,0,unknown,0
UID23398,41,entrepreneur,married,primary,no,406,no,no,unknown,6,jun,272,1,-1,0,unknown,0
UID23399,51,management,divorced,tertiary,no,-227,yes,no,cellular,15,may,404,1,-1,0,unknown,0
UID23400,32,technician,married,tertiary,no,943,no,no,cellular,14,aug,127,2,-1,0,unknown,0
UID23401,31,services,married,secondary,no,-163,yes,no,cellular,17,apr,135,1,270,2,failure,0
UID23402,33,entrepreneur,married,secondary,no,1847,yes,no,unknown,23,may,129,6,-1,0,unknown,0
UID23403,27,admin.,married,secondary,no,-435,no,no,unknown,3,jul,935,2,-1,0,unknown,0
UID23404,62,retired,married,tertiary,no,0,no,no,cellular,17,dec,188,2,-1,0,unknown,0
UID23405,49,technician,married,tertiary,no,0,yes,no,cellular,21,nov,218,1,-1,0,unknown,0
UID23406,61,management,married,secondary,no,1471,no,no,cellular,13,nov,632,1,93,2,failure,0
UID23407,33,technician,married,secondary,no,118,yes,no,cellular,29,aug,103,2,-1,0,unknown,0
UID23408,24,blue-collar,divorced,secondary,no,513,yes,no,cellular,15,may,61,3,-1,0,unknown,0
UID23409,52,blue-collar,married,primary,no,1705,no,no,cellular,8,may,334,3,-1,0,unknown,0
UID23410,50,unemployed,divorced,tertiary,no,64,no,no,cellular,31,jul,81,6,-1,0,unknown,0
UID23411,59,admin.,married,secondary,no,0,yes,no,cellular,10,jul,982,1,-1,0,unknown,1
UID23412,32,blue-collar,single,secondary,no,338,yes,no,unknown,13,may,73,3,-1,0,unknown,0
UID23413,43,management,married,tertiary,no,445,no,yes,unknown,20,jun,196,4,-1,0,unknown,0
UID23414,51,blue-collar,married,primary,no,5206,yes,no,cellular,20,nov,168,3,-1,0,unknown,0
UID23415,39,management,married,tertiary,no,622,no,no,cellular,22,may,181,2,184,1,failure,0
UID23416,51,blue-collar,divorced,primary,no,-413,yes,no,unknown,29,may,331,4,-1,0,unknown,0
UID23417,37,blue-collar,married,secondary,no,647,yes,no,unknown,17,jun,41,1,-1,0,unknown,0
UID23418,34,admin.,divorced,secondary,no,0,no,no,cellular,10,jul,268,1,-1,0,unknown,0
UID23419,57,admin.,single,secondary,no,2223,no,no,cellular,12,aug,1064,1,-1,0,unknown,1
UID23420,35,blue-collar,married,primary,no,-35,yes,no,cellular,17,jul,123,2,-1,0,unknown,0
UID23421,35,blue-collar,single,secondary,no,142,yes,no,cellular,26,may,293,2,19,3,failure,0
UID23422,40,management,divorced,tertiary,no,-78,yes,no,unknown,27,may,67,4,-1,0,unknown,0
UID23423,37,admin.,single,secondary,no,0,yes,yes,cellular,3,sep,144,2,463,6,failure,0
UID23424,57,technician,married,secondary,no,792,yes,no,unknown,5,may,65,2,-1,0,unknown,0
UID23425,52,blue-collar,married,primary,no,9804,yes,yes,cellular,18,aug,155,4,-1,0,unknown,0
UID23426,31,blue-collar,married,primary,no,1601,no,no,cellular,21,nov,521,3,-1,0,unknown,0
UID23427,58,management,divorced,secondary,no,321,no,yes,cellular,17,nov,254,2,-1,0,unknown,0
UID23428,34,management,single,tertiary,no,2633,yes,no,cellular,21,nov,705,6,-1,0,unknown,1
UID23429,57,management,divorced,tertiary,no,3287,no,no,cellular,22,jun,867,1,84,3,success,1
UID23430,45,technician,divorced,secondary,no,-14,no,no,cellular,14,jul,292,3,-1,0,unknown,0
UID23431,38,admin.,single,secondary,no,262,no,no,cellular,3,feb,315,2,180,6,failure,1
UID23432,31,services,married,secondary,no,5,yes,no,unknown,16,may,216,1,-1,0,unknown,0
UID23433,35,services,married,secondary,no,377,no,yes,cellular,31,jul,30,13,-1,0,unknown,0
UID23434,40,services,married,unknown,no,0,no,no,cellular,31,jul,66,34,-1,0,unknown,0
UID23435,70,retired,divorced,primary,no,4531,no,no,cellular,18,may,445,1,-1,0,unknown,0
UID23436,38,management,single,secondary,no,399,yes,no,cellular,11,aug,367,4,-1,0,unknown,0
UID23437,45,technician,married,secondary,no,1441,yes,no,cellular,18,nov,93,1,113,2,other,0
UID23438,31,services,married,secondary,no,78,yes,yes,cellular,14,jul,97,2,-1,0,unknown,0
UID23439,47,management,divorced,tertiary,no,83,no,no,cellular,19,aug,149,2,-1,0,unknown,0
UID23440,32,blue-collar,married,primary,no,2114,yes,no,telephone,17,apr,40,1,-1,0,unknown,0
UID23441,35,management,single,tertiary,no,478,yes,no,cellular,14,may,107,1,265,2,failure,0
UID23442,50,management,married,secondary,no,5,no,no,unknown,3,jul,24,1,-1,0,unknown,0
UID23443,35,blue-collar,married,secondary,no,1207,yes,no,cellular,17,apr,694,2,331,1,success,0
UID23444,56,retired,married,unknown,no,230,no,no,cellular,8,jun,58,2,-1,0,unknown,0
UID23445,48,technician,married,unknown,no,5543,no,no,unknown,16,jun,143,5,-1,0,unknown,0
UID23446,37,management,married,tertiary,no,-120,yes,no,unknown,9,may,77,2,-1,0,unknown,0
UID23447,49,blue-collar,single,secondary,no,-367,yes,no,cellular,2,feb,98,1,207,1,failure,0
UID23448,31,unemployed,single,secondary,no,284,yes,no,cellular,2,feb,855,1,-1,0,unknown,1
UID23449,31,housemaid,married,primary,no,203,yes,no,unknown,6,may,604,3,-1,0,unknown,0
UID23450,37,management,married,tertiary,no,767,no,yes,cellular,2,feb,204,1,-1,0,unknown,0
UID23451,32,management,single,secondary,no,301,yes,no,cellular,16,apr,383,3,345,1,failure,0
UID23452,32,self-employed,single,tertiary,no,4024,yes,no,cellular,2,jul,150,1,-1,0,unknown,0
UID23453,42,entrepreneur,married,primary,no,149,no,no,cellular,20,aug,94,2,-1,0,unknown,0
UID23454,38,management,married,tertiary,no,-239,yes,no,unknown,2,jun,221,2,-1,0,unknown,0
UID23455,35,management,single,tertiary,no,219,no,no,cellular,22,jul,160,6,-1,0,unknown,0
UID23456,31,management,single,tertiary,no,1120,yes,no,cellular,29,jan,217,2,239,1,other,0
UID23457,46,blue-collar,married,secondary,no,1232,no,yes,cellular,3,feb,300,3,195,8,other,0
UID23458,36,admin.,single,tertiary,no,918,yes,no,cellular,16,apr,127,2,-1,0,unknown,0
UID23459,54,self-employed,married,secondary,no,153,yes,no,unknown,5,jun,40,1,-1,0,unknown,0
UID23460,31,entrepreneur,single,unknown,no,301,yes,no,cellular,4,feb,371,1,-1,0,unknown,0
UID23461,44,management,married,tertiary,no,4119,yes,yes,telephone,21,nov,1074,1,-1,0,unknown,1
UID23462,34,management,married,tertiary,no,82,no,no,unknown,14,may,94,6,-1,0,unknown,0
UID23463,26,admin.,single,tertiary,no,313,no,yes,cellular,2,jun,199,1,96,2,success,1
UID23464,34,technician,single,secondary,no,16,no,no,cellular,13,aug,990,1,-1,0,unknown,1
UID23465,46,blue-collar,single,tertiary,no,283,no,no,cellular,7,apr,299,1,-1,0,unknown,1
UID23466,34,admin.,single,tertiary,no,18,yes,no,cellular,6,may,285,1,288,17,other,0
UID23467,53,blue-collar,married,secondary,no,483,yes,no,cellular,3,feb,288,3,-1,0,unknown,0
UID23468,56,technician,married,tertiary,no,1062,no,no,unknown,20,jun,37,2,-1,0,unknown,0
UID23469,44,technician,single,secondary,no,365,yes,no,unknown,8,may,169,2,-1,0,unknown,0
UID23470,52,management,divorced,tertiary,no,96,no,no,cellular,19,aug,134,1,-1,0,unknown,0
UID23471,52,blue-collar,divorced,secondary,no,306,yes,no,unknown,26,may,63,3,-1,0,unknown,0
UID23472,41,management,married,tertiary,no,13874,no,no,cellular,5,feb,255,1,234,2,other,0
UID23473,43,technician,married,secondary,no,1358,no,no,cellular,10,mar,159,3,-1,0,unknown,1
UID23474,54,self-employed,married,tertiary,no,1510,no,no,telephone,5,jun,800,2,-1,0,unknown,0
UID23475,33,blue-collar,divorced,primary,no,1022,yes,no,cellular,5,may,154,1,-1,0,unknown,0
UID23476,50,technician,divorced,secondary,no,8,no,no,cellular,2,feb,171,2,5,1,other,0
UID23477,54,unknown,married,secondary,no,2206,no,no,cellular,12,nov,104,1,99,2,other,1
UID23478,50,technician,married,secondary,no,-353,yes,yes,cellular,18,nov,162,1,175,2,failure,0
UID23479,55,blue-collar,divorced,primary,no,8180,no,no,cellular,14,may,854,2,360,1,failure,1
